Document_ID,Document_Name,Document_Type,Category,Sub_Category,Source,Source_URL,File_Path,File_Size_MB,Page_Count,Date_Published,Date_Acquired,Date_Processed,Processing_Status,Language,Contains_Tables,Contains_Images,Confidentiality,Retention_Period,Owner,Quality_Score,Final_Decision,Final_Selection_Rationale,Supporting_Factors,Notes
CAND_768F5967D2,CAND_768F5967D2_Georgia_Ports_achieves_record_year_for_autos_-_Georgia_Ports_Authority.html,HTML,Policy and Localization,Incentives and Localization,gaports.com,https://gaports.com/press-releases/georgia-ports-achieves-record-year-for-autos,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_768F5967D2_Georgia_Ports_achieves_record_year_for_autos_-_Georgia_Ports_Authority.html,0.12,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.47,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=gaports.com; subtopic=policy_localization; hybrid=49.9; credibility=60.07; direct_usecase_pct=89.6; metadata=83.97; capacities=4.9 million; 374 million; 262 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=60.07 Hybrid=49.9 CopyStatus=copied
CAND_205A6ADFC9,CAND_205A6ADFC9_Hyundai_supplier_Joon_Georgia_Inc.html,HTML,Policy and Localization,Incentives and Localization,www.savannahnow.com,https://www.savannahnow.com/story/business/manufacturing/2022/11/12/hyundai-bryan-county-joon-georgia-inc-facility-bulloch-county/8293763001,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_205A6ADFC9_Hyundai_supplier_Joon_Georgia_Inc.html,0.2,,2022,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.45,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.savannahnow.com; subtopic=policy_localization; hybrid=46.69; credibility=65.14; direct_usecase_pct=76.6; metadata=77.16; capacities=317 million; 11 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=65.14 Hybrid=46.69 CopyStatus=copied
CAND_BED6F970DE,CAND_BED6F970DE_Construction_underway_on_765_MW_of_new_battery_energy_storage_systems_in_Georgia.html,HTML,Policy and Localization,Incentives and Localization,www.power-eng.com,https://www.power-eng.com/energy-storage/batteries/construction-underway-on-765-mw-of-new-battery-energy-storage-systems-in-georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_BED6F970DE_Construction_underway_on_765_MW_of_new_battery_energy_storage_systems_in_Georgia.html,0.19,,2025-05-08T18:36:21+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.45,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.power-eng.com; subtopic=policy_localization; hybrid=39.94; credibility=65.96; direct_usecase_pct=87.5; metadata=80.02; selected_as_best_near_duplicate_version,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=65.96 Hybrid=39.94 CopyStatus=copied
CAND_2A1A47855A,CAND_2A1A47855A_Application_schedule_-_FindMyMoney.html,HTML,Policy and Localization,Incentives and Localization,www.findmymoney.app,https://www.findmymoney.app/schedule,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A1A47855A_Application_schedule_-_FindMyMoney.html,1.53,,"Mar 9, 2026",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.22,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.findmymoney.app; subtopic=policy_localization; hybrid=41.32; credibility=68.26; direct_usecase_pct=79.4; metadata=77.68; capacities=121 Million; 220 million; 7 million; 4.7 Million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=68.26 Hybrid=41.32 CopyStatus=copied
CAND_B7492D5FF3,CAND_B7492D5FF3_Infrastructure-of-the-Future-Q1-Quarterly-Economic-Report-2024.pdf,PDF,Infrastructure and Risk,Logistics and Risk,gatransportation.org,https://gatransportation.org/wp-content/uploads/2024/08/Infrastructure-of-the-Future-Q1-Quarterly-Economic-Report-2024.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B7492D5FF3_Infrastructure-of-the-Future-Q1-Quarterly-Economic-Report-2024.pdf,4.06,13,D:20240221141707-05'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.11,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit. page-linked evidence available,"source=gatransportation.org; subtopic=logistics_risk; hybrid=41.51; credibility=69.64; direct_usecase_pct=83.7; metadata=75.96; evidence_pages=7, 2; capacities=6 million; 20 million; 84 billion; 2.5 million; 3.1 million; 15 million; 26 billion",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=69.64 Hybrid=41.51 CopyStatus=copied
CAND_603444734C,CAND_603444734C_delhi-english-edition-2026-03-25.pdf,PDF,Policy and Localization,Incentives and Localization,dailypioneer.com,https://dailypioneer.com/uploads/2026/epaper/march/delhi-english-edition-2026-03-25.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_603444734C_delhi-english-edition-2026-03-25.pdf,5.71,16,D:20260325001753+05'30',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.06,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit. page-linked evidence available,"source=dailypioneer.com; subtopic=policy_localization; hybrid=49.05; credibility=62.89; direct_usecase_pct=80.4; metadata=83.46; evidence_pages=2, 1; capacities=2.9 million; 200 billion",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=62.89 Hybrid=49.05 CopyStatus=copied
CAND_CC51E2CACC,CAND_CC51E2CACC_Electrification_Coalition_-_Georgia_EV_Policy.html,HTML,Policy and Localization,Incentives and Localization,electrificationcoalition.org,https://electrificationcoalition.org/work/state-ev-policy/georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_CC51E2CACC_Electrification_Coalition_-_Georgia_EV_Policy.html,0.18,,2025-12-29T18:43:34+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.88,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=electrificationcoalition.org; subtopic=policy_localization; hybrid=44.28; credibility=65.89; direct_usecase_pct=82.1; metadata=86.28; capacities=24.4 billion; 347 million; 5 billion; 636 million; 135 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=65.89 Hybrid=44.28 CopyStatus=copied
CAND_4EE734F7FE,CAND_4EE734F7FE_The_Port_of_Brunswick_Expands_Rail_Capacity_-_Railway_Supply.html,HTML,Infrastructure and Risk,Logistics and Risk,www.railway.supply,https://www.railway.supply/the-port-of-brunswick-launches-first-phase-of-rail-yard,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_4EE734F7FE_The_Port_of_Brunswick_Expands_Rail_Capacity_-_Railway_Supply.html,0.2,,2025-06-25T11:00:16+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.81,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.railway.supply; subtopic=logistics_risk; hybrid=51.18; credibility=61.44; direct_usecase_pct=79.2; metadata=79.08; capacities=22 million; 54 million; 10.2 Billion,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=61.44 Hybrid=51.18 CopyStatus=copied
CAND_B72F86A6CE,CAND_B72F86A6CE_zeus20251028h_425_2.htm,HTML,Supply Chain Evidence,Supplier and Tiering,www.sec.gov,https://www.sec.gov/Archives/edgar/data/917470/000143774925032012/zeus20251028h_425.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B72F86A6CE_zeus20251028h_425_2.htm,0.34,,"October 28, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.43,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=supplier_tiering; hybrid=44.05; credibility=65.16; direct_usecase_pct=72.9; metadata=88.11; capacities=2.2 million; 2.7 million; 0.1 million; 2.0 million; 15.4 million; 13.0 million; 491 million; 470 million; 2024 Tons,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=65.16 Hybrid=44.05 CopyStatus=copied
CAND_63A0ADB411,CAND_63A0ADB411_savannah-brunswick-ports-set-for-a-4.html,HTML,Policy and Localization,Incentives and Localization,www.constructconnect.com,https://www.constructconnect.com/construction-economic-news/savannah-brunswick-ports-set-for-a-4.5b-revamp,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_63A0ADB411_savannah-brunswick-ports-set-for-a-4.html,0.09,,"May 29, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.29,Review,Final decision=review. direct GNEM use-case fit,source=www.constructconnect.com; subtopic=policy_localization; hybrid=50.62; credibility=58.4; direct_usecase_pct=82.3; metadata=88.37; capacities=4.5 billion; 3.27 billion; 12 million; 47.5 billion; 2 Billion,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=58.4 Hybrid=50.62 CopyStatus=copied
CAND_706F9EB3D5,CAND_706F9EB3D5_tire-and-ev-battery-logistics-in-the-automotive-supply-chain.html,HTML,Infrastructure and Risk,Logistics and Risk,www.its4logistics.com,https://www.its4logistics.com/blog/tire-and-ev-battery-logistics-in-the-automotive-supply-chain,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_706F9EB3D5_tire-and-ev-battery-logistics-in-the-automotive-supply-chain.html,0.18,,2022,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.16,Review,Final decision=review. direct GNEM use-case fit,source=www.its4logistics.com; subtopic=logistics_risk; hybrid=51.3; credibility=59.94; direct_usecase_pct=82.6; metadata=88.49; capacities=10 million; 14 million; 3 billion,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=59.94 Hybrid=51.3 CopyStatus=copied
CAND_FB335BD22D,CAND_FB335BD22D_georgia-power-determines-locations-for-500-mw-of-new-battery-energy-uucjhak9wq3c.html,HTML,Policy and Localization,Incentives and Localization,www.stocktitan.net,https://www.stocktitan.net/news/SO/georgia-power-determines-locations-for-500-mw-of-new-battery-energy-uucjhak9wq3c.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_FB335BD22D_georgia-power-determines-locations-for-500-mw-of-new-battery-energy-uucjhak9wq3c.html,0.12,,2024-08-29T13:09:00.000Z,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,49.06,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.stocktitan.net; subtopic=policy_localization; hybrid=43.57; credibility=64.56; direct_usecase_pct=79.3; metadata=82.57; capacities=157 Million; 2.7 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=64.56 Hybrid=43.57 CopyStatus=copied
CAND_AE10316EBE,CAND_AE10316EBE_Multi-Tier_Supplier_Collaboration_Benefits_and_Challenges.html,HTML,Supply Chain Evidence,Supplier and Tiering,veridion.com,https://veridion.com/blog-posts/multi-tier-supplier-collaboration-benefits-challenges,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_AE10316EBE_Multi-Tier_Supplier_Collaboration_Benefits_and_Challenges.html,0.13,,2025-06-11T22:40:00+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,48.88,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=veridion.com; subtopic=supplier_tiering; hybrid=40.16; credibility=64.94; direct_usecase_pct=74.5; metadata=77.94; capacities=65 billion; 50 billion; 8 billion; 4 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=64.94 Hybrid=40.16 CopyStatus=copied
CAND_4129B37355,"CAND_4129B37355_Brunswick_EV_battery_plant_delayed,_but_still_on_track_3.html",HTML,Infrastructure and Risk,Logistics and Risk,www.azcentral.com,https://www.azcentral.com/story/news/local/2025/07/03/brunswick-ev-battery-plant-delayed-but-still-on-track-epsilon-advanced-materials-india/84430231007,"/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_4129B37355_Brunswick_EV_battery_plant_delayed,_but_still_on_track_3.html",0.19,,"July 3, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,48.22,Review,Final decision=review. direct GNEM use-case fit,source=www.azcentral.com; subtopic=logistics_risk; hybrid=46.07; credibility=58.56; direct_usecase_pct=81.4; metadata=84.64; capacities=650 million; 3.44 million; 3 million; 19 million; 20.4 billion; 1.3 billion; 115.5 million; 14 billion; 4 billion; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=58.56 Hybrid=46.07 CopyStatus=copied
CAND_D8E27525FD,CAND_D8E27525FD_215849.html,HTML,Policy and Localization,Incentives and Localization,www.automotivelogistics.media,https://www.automotivelogistics.media/ev-and-battery/hyundai-supported-by-suppliers-in-race-to-localise-ev-production-in-us/215849,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_D8E27525FD_215849.html,0.13,,2023-10-30T10:41:00.000Z,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,48.18,Review,Final decision=review. direct GNEM use-case fit,source=www.automotivelogistics.media; subtopic=policy_localization; hybrid=47.53; credibility=56.92; direct_usecase_pct=87.9; metadata=90.52; capacities=7.6 billion; 4.3 billion; 30 GWh,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=56.92 Hybrid=47.53 CopyStatus=copied
CAND_82CF04C498,CAND_82CF04C498_logistics_2.html,HTML,Policy and Localization,Incentives and Localization,washingtondev.com,https://washingtondev.com/top-industries/logistics,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_82CF04C498_logistics_2.html,0.04,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,47.52,Review,Final decision=review. direct GNEM use-case fit,source=washingtondev.com; subtopic=policy_localization; hybrid=42.83; credibility=58.26; direct_usecase_pct=80.7; metadata=78.54; capacities=100 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=58.26 Hybrid=42.83 CopyStatus=copied
CAND_262663F06C,CAND_262663F06C_south-peach-industrial-park-rail-site.html,HTML,Policy and Localization,Incentives and Localization,peachcountydevelopment.com,https://peachcountydevelopment.com/properties/details/south-peach-industrial-park-rail-site,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_262663F06C_south-peach-industrial-park-rail-site.html,0.04,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,47.47,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=peachcountydevelopment.com; subtopic=policy_localization; hybrid=37.19; credibility=60.76; direct_usecase_pct=84.4; metadata=84.05; capacities=283%; 281%; 282%; 900kWh,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=60.76 Hybrid=37.19 CopyStatus=copied
CAND_6B665CA616,CAND_6B665CA616_GtHlZy2yQCHcnuFujTx2-WSJNewsPaper-9-5-2023.pdf,PDF,Supply Chain Evidence,Facilities and Capacity,www.wsj.com,https://www.wsj.com/public/resources/documents/GtHlZy2yQCHcnuFujTx2-WSJNewsPaper-9-5-2023.pdf?gaa_at=eafs&gaa_n=AWEtsqcS-X5feB18-iiEnJOYHkJCWJ5jM30oVTNkyD4PSLkScLsYro_qtx4S&gaa_ts=69c43307&gaa_sig=Pl_VXJAghr8ycP38chI-paBTIGEmW3Wy1P1to5k0OrlBAYSsXEf-B7nQfo4d__tl-1CxVJHgrMiddzqRLQjcCg%3D%3D,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6B665CA616_GtHlZy2yQCHcnuFujTx2-WSJNewsPaper-9-5-2023.pdf,10.58,36,D:20230905020006-04'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,47.04,Review,Final decision=review. borderline direct-use-case fit. page-linked evidence available,"source=www.wsj.com; subtopic=who_where_scale; hybrid=49.17; credibility=58.79; direct_usecase_pct=67.2; metadata=76.42; evidence_pages=9, 4, 5, 8, 2; capacities=4.25 billion; 500 million; 400 million; 6 billion; 1 billion; 150 billion; 220 billion; 120 billion; 140 million; 278 bi",Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=58.79 Hybrid=49.17 CopyStatus=copied
